recipe_food_id,ingredient_food_id,ingredient_name,quantity,quantity_unit,source_food_code,ingredient_name_original,amount_original,unit_original
GF-REC-00040,,"Oil, sunflower",2.0,tsp,UK-17-045,Fat/Oil,2,tsp
GF-REC-00040,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00040,,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.25,tsp,US-400113,Amchur,.25,tsp
GF-REC-00041,GF-ING-00144,"Peas, fresh (Pisum sativum)",20.0,g,D061,Peas (shelled),20,g
GF-REC-00041,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",1.67,g,G008,Green chilli,.5,nos
GF-REC-00041,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",6.33,g,G014,Ginger,.5,inch
GF-REC-00041,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.25,tsp,G025,Cumin seeds,.25,tsp
GF-REC-00041,GF-ING-00313,Paneer,80.0,g,L003,Paneer,80,g
GF-REC-00041,,"Bread, white, average",60.0,g,UK-11-1145,Bread,2,slices
GF-REC-00041,,Chilli powder,0.125,tsp,UK-13-873,Red chilli powder,.125,tsp
GF-REC-00041,,"Oil, sunflower",2.0,tsp,UK-17-045,Fat/Oil,2,tsp
GF-REC-00041,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00041,,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.25,tsp,US-400113,Amchur,.25,tsp
GF-REC-00042,GF-ING-00116,"Capsicum, green (Capsicum annuum)",20.0,g,D033,Chopped capsicum,20,g
GF-REC-00042,GF-ING-00265,"Onion, big (Allium cepa)",20.0,g,G017,Chopped onions,20,g
GF-REC-00042,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Pepper,to taste,
GF-REC-00042,GF-ING-00332,"Chicken, poultry, breast, skinless",60.0,g,N003,Chicken (boiled flaked),60,g
GF-REC-00042,,"Bread, white, average",60.0,g,UK-11-1145,Bread,2,slices
GF-REC-00042,,"Cheese, processed, plain",10.0,g,UK-12-527,Grated cheese,10,g
GF-REC-00042,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00043,GF-ING-00144,"Peas, fresh (Pisum sativum)",20.0,g,D061,Peas,20,g
GF-REC-00043,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",1.7,g,G008,Green chilli,.5,nos
GF-REC-00043,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",6.33,g,G014,Ginger,.5,inch
GF-REC-00043,GF-ING-00265,"Onion, big (Allium cepa)",20.0,g,G017,Onion,20,g
GF-REC-00043,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.25,tsp,G025,Cumin seeds,.25,tsp
GF-REC-00043,,"Bread, white, average",60.0,g,UK-11-1145,Bread,2,slices
GF-REC-00043,,Chilli powder,0.125,tsp,UK-13-873,Red chilli powder,.125,tsp
GF-REC-00043,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00043,,"Lamb, mince, raw",60.0,g,UK-18-481,Boiled keema,60,g
GF-REC-00044,GF-ING-00064,"Cabbage, green (Brassica oleracea var. capitata f. alba)",50.0,g,C015,Cabbage,50,g
GF-REC-00044,GF-ING-00074,Lettuce (Lactuca sativa),24.0,g,C025,Lettuce leaf,1,nos
GF-REC-00044,GF-ING-00126,"Cucumber, green, elongate (Cucumis sativus)",30.0,g,D043,Cucumber,30,g
GF-REC-00044,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",40.0,g,D075,Tomato,40,g
GF-REC-00044,GF-ING-00315,"Egg, poultry, whole, raw",50.0,g,M001,Egg,1,nos
GF-REC-00044,,"Bread, white, average",120.0,g,UK-11-1145,Bread,4,slices (large)
GF-REC-00044,,"Wafers, plain ice cream wafers, not filled",20.0,g,UK-11-800,Potato wafers,20,g
GF-REC-00044,,"Cheese, processed, plain",30.0,g,UK-12-527,Cheese,1,slice (large)
GF-REC-00044,,"Olives, green, in brine, drained, flesh and skin",12.0,g,UK-14-340,Canned cherries olives,2,nos
GF-REC-00044,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00044,,Mustard powder,1.0,tsp,UK-17-362,Mustard sauce,1,tsp
GF-REC-00044,,"Mayonnaise, standard, retail",1.0,tbsp,UK-17-654,Mayonnaise,1,tbsp
GF-REC-00044,,"Butter, unsalted",25.0,g,UK-17-661,Butter,25,g
GF-REC-00044,,Ham,15.0,g,UK-19-496,Ham,1,slice
GF-REC-00044,,"Tomato sauce, homemade",2.0,tsp,UK-50-1173,Tomato sauce,2,tsp
GF-REC-00045,GF-ING-00116,"Capsicum, green (Capsicum annuum)",20.0,g,D033,Capsicum,20,g
GF-REC-00045,GF-ING-00231,"Carrot, orange (Daucus carota)",30.0,g,F002,Carrot,30,g
GF-REC-00045,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",100.0,g,F006,Potato,100,g
GF-REC-00045,GF-ING-00292,"Gingelly seeds, white (Sesamum indicum)",1.0,tbsp,H011,Sesame seeds,1,tbsp
GF-REC-00045,,"Flour, corn",5.0,g,UK-11-1045,Cornflour,5,g
GF-REC-00045,,"Bread, white, average",60.0,g,UK-11-1145,Bread,2,slices
GF-REC-00045,,"Spring onions, bulbs and tops, raw",20.0,g,UK-13-352,Spring onion,20,g
GF-REC-00045,,"Pepper, white",0.25,tsp,UK-13-881,White pepper,.25,tsp
GF-REC-00045,,"Oil, sunflower",240.0,ml,UK-17-045,Oil (for frying),,
GF-REC-00045,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil (to saute),.5,tsp
GF-REC-00045,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00045,,Tomato ketchup,2.0,tsp,UK-17-709,Tomato ketchup,2,tsp
GF-REC-00045,,Chilli sauce,1.0,tsp,UK-17-719,Chilli sauce,1,tsp
GF-REC-00045,,MSG MONOSODIUM GLUTAMATE,0.25,tsp,US-711552,Ajinomoto,.25,tsp
GF-REC-00046,GF-ING-00312,"Milk, whole, Cow",250.0,ml,L002,Milk,250,ml
GF-REC-00046,,"Oil, sunflower",5.0,g,UK-17-045,Fat,5,g
GF-REC-00046,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00046,,"Water, distilled",0.5,C,UK-17-377,Water,.5,cups
GF-REC-00046,,CRACKED WHEAT,20.0,g,US-473921,Cracked wheat,20,g
GF-REC-00047,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",20.0,g,A022,Semolina (suji),20,g
GF-REC-00047,GF-ING-00312,"Milk, whole, Cow",250.0,ml,L002,Milk,250,ml
GF-REC-00047,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00048,GF-ING-00312,"Milk, whole, Cow",250.0,ml,L002,Milk,250,ml
GF-REC-00048,,"Porridge oats, unfortified",20.0,g,UK-11-788,Oatmeal,20,g
GF-REC-00048,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00048,,"Water, distilled",0.5,C,UK-17-377,Water,.5,cups
GF-REC-00049,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00049,,"Breakfast cereal, crunchy clusters type, without nuts, unfortified",30.0,g,UK-11-938,Cornflakes,30,g
GF-REC-00049,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00050,GF-ING-00011,Rice flakes (Oryza sativa ),30.0,g,A011,Rice flakes,30,g
GF-REC-00050,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00050,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00051,GF-ING-00011,Rice flakes (Oryza sativa ),30.0,g,A011,Wheat flakes,30,g
GF-REC-00051,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00051,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00052,GF-ING-00012,Rice puffed (Oryza sativa ),30.0,g,A012,Puffed rice,30,g
GF-REC-00052,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00052,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00053,GF-ING-00012,Rice puffed (Oryza sativa ),30.0,g,A012,Puffed wheat,30,g
GF-REC-00053,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00053,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00054,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Black pepper,to taste,
GF-REC-00054,GF-ING-00315,"Egg, poultry, whole, raw",50.0,g,M001,Egg,1,nos
GF-REC-00054,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00054,,"Water, distilled",100.0,ml,UK-17-377,Water,enough to immerse egg,
GF-REC-00055,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Black pepper,to taste,
GF-REC-00055,GF-ING-00315,"Egg, poultry, whole, raw",50.0,g,M001,Egg,1,nos
GF-REC-00055,,"Oil, sunflower",0.5,tbsp,UK-17-045,Butter or fat,.5,tbsp
GF-REC-00055,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00056,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Black pepper,to taste,
GF-REC-00056,GF-ING-00315,"Egg, poultry, whole, raw",50.0,g,M001,Egg,1,nos
GF-REC-00056,,Vinegar,2.0,tsp,UK-17-339,Vinegar,2,tsp
GF-REC-00056,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00056,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00057,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Black pepper,to taste,
GF-REC-00057,GF-ING-00312,"Milk, whole, Cow",1.0,tbsp,L002,Milk,1,tbsp
GF-REC-00057,GF-ING-00315,"Egg, poultry, whole, raw",50.0,g,M001,Egg,1,nos
GF-REC-00057,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00057,,"Butter, unsalted",1.0,tsp,UK-17-661,Butter,1,tsp
GF-REC-00058,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Pepper,to taste,
GF-REC-00058,GF-ING-00315,"Egg, poultry, whole, raw",50.0,g,M001,Egg,1,nos
GF-REC-00058,,"Bread, white, average",30.0,g,UK-11-1145,Bread,1,slices
GF-REC-00058,,"Cheese, processed, plain",15.0,g,UK-12-527,Processed cheese,15,g
GF-REC-00058,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00058,,"Butter, unsalted",5.0,g,UK-17-661,Butter,5,g
GF-REC-00059,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Pepper,to taste,
GF-REC-00059,GF-ING-00312,"Milk, whole, Cow",1.0,tbsp,L002,Milk,1,tbsp
GF-REC-00059,GF-ING-00315,"Egg, poultry, whole, raw",100.0,g,M001,Egg,2,nos
GF-REC-00059,,"Oil, sunflower",2.0,tbsp,UK-17-045,Butter/fat,2,tbsp
GF-REC-00059,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00060,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",25.0,g,D075,Chopped tomatoes,25,g
GF-REC-00060,GF-ING-00265,"Onion, big (Allium cepa)",25.0,g,G017,Chopped onions,25,g
GF-REC-00060,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Pepper,to taste,
GF-REC-00060,GF-ING-00305,"Button mushroom, fresh (Agaricus sp.)",25.0,g,J001,Mushroom,25,g
GF-REC-00060,GF-ING-00312,"Milk, whole, Cow",1.0,tbsp,L002,Milk,1,tbsp
GF-REC-00060,GF-ING-00315,"Egg, poultry, whole, raw",100.0,g,M001,Egg,2,nos
GF-REC-00060,,"Cheese, processed, plain",25.0,g,UK-12-527,Grated cheese,25,g
GF-REC-00060,,"Oil, sunflower",2.0,tbsp,UK-17-045,Butter/fat,2,tbsp
GF-REC-00060,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00060,,"Butter, unsalted",1.0,tsp,UK-17-661,Butter,1,tsp
GF-REC-00060,,Ham,15.0,g,UK-19-496,Ham,1,slices
GF-REC-00061,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",40.0,g,A018,Maida,40,g
GF-REC-00061,GF-ING-00312,"Milk, whole, Cow",100.0,ml,L002,Milk,100,ml
GF-REC-00061,GF-ING-00315,"Egg, poultry, whole, raw",16.6,g,M001,Egg,.33,nos
GF-REC-00061,,"Oil, sunflower",3.0,tsp,UK-17-045,Fat,3,tsp
GF-REC-00061,,Salt,0.25,tsp,UK-17-367,Salt,1,pinch
GF-REC-00062,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",40.0,g,A018,Maida,40,g
GF-REC-00062,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",50.0,g,D075,Tomato,50,g
GF-REC-00062,GF-ING-00260,"Garlic, small clove (Allium sativum)",1.6,g,G012,Garlic,2 to 3,cloves
GF-REC-00062,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",6.33,g,G014,Ginger,.5,inch
GF-REC-00062,GF-ING-00265,"Onion, big (Allium cepa)",50.0,g,G017,Onion,50,g
GF-REC-00062,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Black pepper,to taste,
GF-REC-00062,GF-ING-00312,"Milk, whole, Cow",100.0,ml,L002,Milk,100,ml
GF-REC-00062,GF-ING-00315,"Egg, poultry, whole, raw",16.6,g,M001,Egg,.33,nos
GF-REC-00062,,"Oil, sunflower",3.0,tsp,UK-17-045,Fat,3,tsp
GF-REC-00062,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00062,,Salt,0.25,tsp,UK-17-367,Salt,1,pinch
GF-REC-00062,,"Butter, unsalted",1.0,tbsp,UK-17-661,Butter/oil,1,tbsp
GF-REC-00062,,"Lamb, mince, raw",150.0,g,UK-18-481,Minced mutton or keema,150,g
GF-REC-00063,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",40.0,g,A018,Maida,40,g
GF-REC-00063,GF-ING-00119,Cauliflower (Brassica oleracea var. botrytis),50.0,g,D036,Cauliflower,50,g
GF-REC-00063,GF-ING-00144,"Peas, fresh (Pisum sativum)",75.0,g,D061,Peas (unshelled),75,g
GF-REC-00063,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",50.0,g,D075,Tomatoes,50,g
GF-REC-00063,GF-ING-00231,"Carrot, orange (Daucus carota)",50.0,g,F002,Carrot,50,g
GF-REC-00063,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",50.0,g,F006,Potato,50,g
GF-REC-00063,GF-ING-00312,"Milk, whole, Cow",100.0,ml,L002,Milk,100,ml
GF-REC-00063,GF-ING-00315,"Egg, poultry, whole, raw",16.6,g,M001,Egg,.33,nos
GF-REC-00063,,Chilli powder,0.25,tsp,UK-13-873,Chilli powder,to taste,
GF-REC-00063,,"Oil, sunflower",3.0,tsp,UK-17-045,Fat,3,tsp
GF-REC-00063,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00063,,Salt,0.25,tsp,UK-17-367,Salt,1,pinch
GF-REC-00063,,"Butter, unsalted",1.0,tbsp,UK-17-661,Butter/oil,1,tbsp
GF-REC-00063,,"Tomato sauce, homemade",0.5,tbsp,UK-50-1173,Tomato sauce,.5,tbsp
GF-REC-00064,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",40.0,g,A018,Maida,40,g
GF-REC-00064,GF-ING-00194,"Lemon, juice (Citrus limon)",0.5,tsp,E033,Lemon juice,few ,drops
GF-REC-00064,GF-ING-00214,Pineapple (Ananas comosus),60.0,g,E053,Pineapple slice,2,slices
GF-REC-00064,GF-ING-00312,"Milk, whole, Cow",100.0,ml,L002,Milk,100,ml
GF-REC-00064,GF-ING-00315,"Egg, poultry, whole, raw",16.6,g,M001,Egg,.33,nos
GF-REC-00064,,"Flour, corn",0.5,tbsp,UK-11-1045,Cornflour,.5,tbsp
GF-REC-00064,,"Pineapple juice, unsweetened",1.0,tbsp,UK-14-286,Pineapple juice,1,tbsp
GF-REC-00064,,"Oil, sunflower",3.0,tsp,UK-17-045,Fat,3,tsp
GF-REC-00064,,Salt,0.25,tsp,UK-17-367,Salt,1,pinch
GF-REC-00064,,JAM,20.0,g,US-499195,Pineapple jam,1,tbsp
GF-REC-00065,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",40.0,g,A018,Maida,40,g
GF-REC-00065,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.25,tsp,G020,Cardamom,1,nos
GF-REC-00065,GF-ING-00288,"Coconut, kernel, fresh (Cocos nucifera)",30.0,g,H007,Dessicated coconut,30,g
GF-REC-00065,GF-ING-00312,"Milk, whole, Cow",100.0,ml,L002,Milk,100,ml
GF-REC-00065,GF-ING-00314,Khoa,50.0,g,L004,Khoa,50,g
GF-REC-00065,GF-ING-00315,"Egg, poultry, whole, raw",16.6,g,M001,Egg,.33,nos
GF-REC-00065,,"Oil, sunflower",3.0,tsp,UK-17-045,Fat,3,tsp
GF-REC-00065,,"Sugar, icing",30.0,g,UK-17-062,Castor sugar,30,g
GF-REC-00065,,Salt,0.25,tsp,UK-17-367,Salt,1,pinch
GF-REC-00065,,"MIXED NUTS CASHEWS, ALMONDS, HAZELNUTS, PISTACHIOS, PECANS, MIXED NUTS",5.0,g,US-851134,Nuts,a few,
GF-REC-00066,GF-ING-00231,"Carrot, orange (Daucus carota)",10.0,g,F002,Carrots,10,g
GF-REC-00066,GF-ING-00265,"Onion, big (Allium cepa)",10.0,g,G017,Sliced onion,10,g
GF-REC-00066,GF-ING-00279,"Pepper, black (Piper nigrum)",0.375,tsp,G031,Pepper,1 to 2,pepper corns
GF-REC-00066,,"MUTTON, muscle",100.0,g,O064,Bones and mutton knuckles,100,g
GF-REC-00066,,"Turnip, flesh only, raw",10.0,g,UK-13-389,Turnip,10,g
GF-REC-00066,,"Bay leaf, dried",0.4,g,UK-13-806,Bay leaves,1,nos
GF-REC-00066,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00066,,"Water, distilled",3.5,C,UK-17-377,Water,3 to 4,cups
GF-REC-00067,GF-ING-00144,"Peas, fresh (Pisum sativum)",20.0,g,D061,Shelled green peas,20,g
GF-REC-00067,GF-ING-00231,"Carrot, orange (Daucus carota)",25.0,g,F002,Carrots,25,g
GF-REC-00067,GF-ING-00265,"Onion, big (Allium cepa)",25.0,g,G017,Onion,25,g
GF-REC-00067,GF-ING-00279,"Pepper, black (Piper nigrum)",0.375,tsp,G031,Pepper,1 to 2,pepper corns
GF-REC-00067,,"Turnip, flesh only, raw",25.0,g,UK-13-389,Turnip,25,g
GF-REC-00067,,"Bay leaf, dried",0.6,g,UK-13-806,Bay leaves,1 to 2,nos
GF-REC-00067,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00067,,"Water, distilled",3.0,C,UK-17-377,Water,3,cups
GF-REC-00067,,"Butter, unsalted",1.0,tbsp,UK-17-661,Butter,1,tbsp
GF-REC-00068,GF-ING-00265,"Onion, big (Allium cepa)",50.0,g,G017,Sliced onion,50,g
GF-REC-00068,GF-ING-00279,"Pepper, black (Piper nigrum)",0.5,tsp,G031,Pepper corns,2,pepper corns
GF-REC-00068,GF-ING-00332,"Chicken, poultry, breast, skinless",250.0,g,N003,Chicken,250,g
GF-REC-00068,,"Bay leaf, dried",0.8,g,UK-13-806,Bay leaves,2,nos
GF-REC-00068,,Salt,1.0,tsp,UK-17-367,Salt,1,tsp
GF-REC-00068,,"Water, distilled",5.0,C,UK-17-377,Water,5,cups
GF-REC-00069,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",1.0,tbsp,A018,Flour,1,tbsp
GF-REC-00069,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00069,,"Butter, unsalted",1.0,tbsp,UK-17-661,Butter,1,tbsp
GF-REC-00070,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tbsp,A018,Flour,2,tbsp
GF-REC-00070,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00070,,"Butter, unsalted",2.0,tbsp,UK-17-661,Butter,2,tbsp
GF-REC-00071,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",4.0,tbsp,A018,Flour,4,tbsp
GF-REC-00071,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00071,,"Butter, unsalted",4.0,tbsp,UK-17-661,Butter,4,tbsp
GF-REC-00072,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tbsp,A018,Flour,2,tbsp
GF-REC-00072,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00072,,"Cheese, processed, plain",120.0,g,UK-12-527,Grated cheese,.5,cups
GF-REC-00072,,Chilli powder,0.25,g,UK-13-873,Chilli flakes,few ,grains
GF-REC-00072,,"Butter, unsalted",2.0,tbsp,UK-17-661,Butter,2,tbsp
GF-REC-00073,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tbsp,A018,Flour,2,tbsp
GF-REC-00073,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00073,GF-ING-00315,"Egg, poultry, whole, raw",100.0,g,M001,Egg,2,nos
GF-REC-00073,,Chilli powder,0.25,g,UK-13-873,Chilli flakes,few ,grains
GF-REC-00073,,"Butter, unsalted",2.0,tbsp,UK-17-661,Butter,2,tbsp
GF-REC-00074,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tbsp,A018,Flour,2,tbsp
GF-REC-00074,GF-ING-00305,"Button mushroom, fresh (Agaricus sp.)",35.0,g,J001,Mushroom,.5,cups
GF-REC-00074,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00074,,"Butter, unsalted",2.0,tbsp,UK-17-661,Butter,2,tbsp
GF-REC-00075,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tbsp,A018,Flour,2,tbsp
GF-REC-00075,GF-ING-00312,"Milk, whole, Cow",1.0,C,L002,Milk,1,cups
GF-REC-00075,,Mustard powder,1.0,tbsp,UK-17-362,Mustard powder,1,tbsp
GF-REC-00075,,"Butter, unsalted",2.0,tbsp,UK-17-661,Butter,2,tbsp
GF-REC-00076,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",3.0,tbsp,A018,Flour,3,tbsp
GF-REC-00076,,"Oil, sunflower",2.0,tbsp,UK-17-045,Fat/salad oil,2,tbsp
GF-REC-00076,,Salt,1.0,tsp,UK-17-367,Salt,1,tsp
GF-REC-00076,,"Stock cubes, vegetable",1.0,C,UK-17-727,Stock,1,cups
GF-REC-00077,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",200.0,g,D075,Tomatoes,200,g
GF-REC-00077,GF-ING-00231,"Carrot, orange (Daucus carota)",20.0,g,F002,Carrots,20,g
GF-REC-00077,GF-ING-00265,"Onion, big (Allium cepa)",20.0,g,G017,Onion,20,g
GF-REC-00077,GF-ING-00279,"Pepper, black (Piper nigrum)",0.375,tsp,G031,Black pepper,1 to 2,pepper corns
GF-REC-00077,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Pepper,to taste,
GF-REC-00077,,"Bread, white, average",7.5,g,UK-11-1145,Bread,.25,slices
GF-REC-00077,,"Bay leaf, dried",0.4,g,UK-13-806,Bay leaf,1,nos
GF-REC-00077,,"Cinnamon, ground",0.5,tsp,UK-13-874,Cinnamon,1,small piece
GF-REC-00077,,"Oil, sunflower",2.0,tbsp,UK-17-045,Fat,for frying,
GF-REC-00077,,Salt,0.25,tsp,UK-17-367,Salt,to taste,
GF-REC-00077,,"Stock cubes, vegetable",0.5,C,UK-17-727,Water or vegetable stock,.5,cups
GF-REC-00078,GF-ING-00037,Lentil dal (Lens culinaris),15.0,g,B013,Lentil,15,g
GF-REC-00078,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",50.0,g,D075,Tomatoes,50,g
GF-REC-00078,GF-ING-00231,"Carrot, orange (Daucus carota)",50.0,g,F002,Carrots,50,g
GF-REC-00078,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander or parsley,1,sprig
GF-REC-00078,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",6.33,g,G014,Ginger,.5,inch
GF-REC-00078,GF-ING-00265,"Onion, big (Allium cepa)",20.0,g,G017,Onion,20,g
GF-REC-00078,GF-ING-00279,"Pepper, black (Piper nigrum)",0.375,tsp,G031,Pepper corns,1 to 2,pepper corns
GF-REC-00078,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Pepper powder,.125,tsp
GF-REC-00078,,"Bay leaf, dried",0.4,g,UK-13-806,Bay leaf,1,nos
GF-REC-00078,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00078,,"Butter, unsalted",1.0,tsp,UK-17-661,Butter,1,tsp
GF-REC-00078,,"Stock cubes, vegetable",1.0,C,UK-17-727,Vegetable stock or water,1,cups
GF-REC-00079,GF-ING-00231,"Carrot, orange (Daucus carota)",10.0,g,F002,Carrots,10,g
GF-REC-00079,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,sprig
GF-REC-00079,GF-ING-00265,"Onion, big (Allium cepa)",15.0,g,G017,Onion,15,g
GF-REC-00079,GF-ING-00271,Cloves (Syzygium aromaticum),0.25,tsp,G023,Cloves,1,cloves
GF-REC-00079,GF-ING-00279,"Pepper, black (Piper nigrum)",0.5,tsp,G031,Pepper corns,2,pepper corns
GF-REC-00079,GF-ING-00316,"Egg, poultry, white, raw",17.0,g,M002,Egg white,.5,
GF-REC-00079,,"Bay leaf, dried",0.4,g,UK-13-806,Bay leaf,1,nos
GF-REC-00079,,"Stock cubes, vegetable",0.5,C,UK-17-727,Stock,.5,cups
GF-REC-00079,,"Chicken, whole, corn-fed, raw, meat and skin, weighed with bone",60.0,g,UK-18-304,Chicken with bones,60,g
GF-REC-00080,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",200.0,g,D075,Tomato,200,g
GF-REC-00080,GF-ING-00265,"Onion, big (Allium cepa)",20.0,g,G017,Onion,20,g
GF-REC-00080,GF-ING-00279,"Pepper, black (Piper nigrum)",0.375,tsp,G031,Pepper corns,1 to 2,pepper corns
GF-REC-00080,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Pepper powder,.125,tsp
GF-REC-00080,GF-ING-00312,"Milk, whole, Cow",0.25,C,L002,Milk,.25,cups
GF-REC-00080,,"Flour, corn",1.0,tsp,UK-11-1045,Cornflour,1,tsp
GF-REC-00080,,"Bread, white, average",7.5,g,UK-11-1145,Bread,.25,slices
GF-REC-00080,,"Cream, fresh, single",1.0,tbsp,UK-12-332,Cream,1,tbsp
GF-REC-00080,,"Bay leaf, dried",0.4,g,UK-13-806,Bay leaf,1,nos
GF-REC-00080,,"Oil, sunflower",2.0,tbsp,UK-17-045,Fat,for frying,
GF-REC-00080,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00080,,"Butter, unsalted",2.0,tsp,UK-17-661,Butter,2,tsp
GF-REC-00080,,"Stock cubes, vegetable",0.5,C,UK-17-727,Vegetable stock or water,.5,cups
