food_id,source_id,source_record_id,source_name,food_group,region_code,scientific_name,source_tags
GF-REC-00328,SRC-INDB,ASC339,Cashewnut burfi (Kaju burfi/Kaju katli),,,,
GF-REC-00329,SRC-INDB,ASC340,Gram flour burfi (Besan burfi),,,,
GF-REC-00330,SRC-INDB,ASC341,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),,,,
GF-REC-00331,SRC-INDB,ASC342,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),,,,
GF-REC-00332,SRC-INDB,ASC343,Gram flour ladoo (Besan ladoo),,,,
GF-REC-00333,SRC-INDB,ASC344,Sesame ladoo (Til ke ladoo),,,,
GF-REC-00334,SRC-INDB,ASC345,Chenna murki,,,,
GF-REC-00335,SRC-INDB,ASC346,Milk cake,,,,
GF-REC-00336,SRC-INDB,ASC347,Ghujia/Lavang latika,,,,
GF-REC-00337,SRC-INDB,ASC348,Gulab Jamun with khoya,,,,
GF-REC-00338,SRC-INDB,ASC349,Mal pua,,,,
GF-REC-00339,SRC-INDB,ASC350,Shahi tukre,,,,
GF-REC-00340,SRC-INDB,ASC351,Potato pakora/pakoda (Aloo pakoda),,,,
GF-REC-00341,SRC-INDB,ASC352,Onion pakora/pakoda (Pyaaz ke pakode),,,,
GF-REC-00342,SRC-INDB,ASC353,Cauliflower pakora/pakoda (Phoolgobhi ke pakode),,,,
GF-REC-00343,SRC-INDB,ASC354,Mixed vegetable pakora/pakoda,,,,
GF-REC-00344,SRC-INDB,ASC355,Spinach pakora/pakoda (Palak pakoda),,,,
GF-REC-00345,SRC-INDB,ASC356,Methi pakora/pakoda (Methi ke pakode),,,,
GF-REC-00346,SRC-INDB,ASC357,Egg pakora/pakoda (Ande ke pakode),,,,
GF-REC-00347,SRC-INDB,ASC358,Bread pakora/pakoda,,,,
GF-REC-00348,SRC-INDB,ASC359,Paneer pakora/pakoda,,,,
GF-REC-00349,SRC-INDB,ASC360,Potato bonda (Aloo bonda),,,,
GF-REC-00350,SRC-INDB,ASC361,Potato samosa (Aloo ka samosa),,,,
GF-REC-00351,SRC-INDB,ASC362,Minced meat samosa (Keema ka samosa),,,,
GF-REC-00352,SRC-INDB,ASC363,Paneer and pea samosa (Paneer matar ka samosa),,,,
GF-REC-00353,SRC-INDB,ASC364,Mathri,,,,
GF-REC-00354,SRC-INDB,ASC365,Khasta kachori,,,,
GF-REC-00355,SRC-INDB,ASC366,Vegetable cutlet,,,,
GF-REC-00356,SRC-INDB,ASC367,Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),,,,
GF-REC-00357,SRC-INDB,ASC368,Peanut cutlet (Mungfali ke cutlet),,,,
GF-REC-00358,SRC-INDB,ASC369,Fish cutlet (Machli ka cutlet),,,,
GF-REC-00359,SRC-INDB,ASC370,Paneer potato cutlet (Paneer aloo cutlet),,,,
GF-REC-00360,SRC-INDB,ASC371,Spinach chickpeas cutlet (Palak channa dal cutlet),,,,
GF-REC-00361,SRC-INDB,ASC372,Cheese toast,,,,
GF-REC-00362,SRC-INDB,ASC375,Vegetable burger,,,,
GF-REC-00363,SRC-INDB,ASC376,Cheese pizza,,,,
GF-REC-00364,SRC-INDB,ASC377,Vegetable seekh kebab,,,,
GF-REC-00365,SRC-INDB,ASC378,Masala vada,,,,
GF-REC-00366,SRC-INDB,ASC379,Peanut sago vada (Sabudana mungfali vada),,,,
GF-REC-00367,SRC-INDB,ASC380,Vegeterian scotch egg,,,,
GF-REC-00368,SRC-INDB,ASC381,Paneer shaslik/tikka,,,,
GF-REC-00369,SRC-INDB,ASC382,Peanut brittle (Moongfali ki chikki),,,,
GF-REC-00370,SRC-INDB,ASC383,Spring roll,,,,
GF-REC-00371,SRC-INDB,ASC384,Dry mango chutney (Sookhe aam ki chutney),,,,
GF-REC-00372,SRC-INDB,ASC385,Peanut chutney (Mungfali ki chutney),,,,
GF-REC-00373,SRC-INDB,ASC386,Coconut chutney (Nariyal ki chutney),,,,
GF-REC-00374,SRC-INDB,ASC387,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),,,,
GF-REC-00375,SRC-INDB,ASC388,Curd dip,,,,
GF-REC-00376,SRC-INDB,ASC394,Short crust pastry,,,,
GF-REC-00377,SRC-INDB,ASC395,Custard tart,,,,
GF-REC-00378,SRC-INDB,ASC396,Lemon tart,,,,
GF-REC-00379,SRC-INDB,ASC397,Jam tart,,,,
GF-REC-00380,SRC-INDB,ASC398,Orange cream tart,,,,
GF-REC-00381,SRC-INDB,ASC399,Pineapple tart,,,,
GF-REC-00382,SRC-INDB,ASC400,Cheese and mushroom tart,,,,
GF-REC-00383,SRC-INDB,ASC401,Cottage cheese pie,,,,
GF-REC-00384,SRC-INDB,ASC402,Minced meat pie,,,,
GF-REC-00385,SRC-INDB,ASC403,Apple cinnamon pie,,,,
GF-REC-00386,SRC-INDB,ASC404,Lemon meringue pie,,,,
GF-REC-00387,SRC-INDB,ASC405,Chocolate meringue pie,,,,
GF-REC-00388,SRC-INDB,ASC406,Choux pastry,,,,
GF-REC-00389,SRC-INDB,ASC407,Cream puffs,,,,
GF-REC-00390,SRC-INDB,ASC408,Chocolate eclairs,,,,
GF-REC-00391,SRC-INDB,ASC409,Cheese balls,,,,
GF-REC-00392,SRC-INDB,ASC410,Flaky pastry,,,,
GF-REC-00393,SRC-INDB,ASC411,Minced meat patties,,,,
GF-REC-00394,SRC-INDB,ASC412,Cheese patties,,,,
GF-REC-00395,SRC-INDB,ASC413,Hot cheese souffle,,,,
GF-REC-00396,SRC-INDB,ASC414,Hot potato souffle,,,,
GF-REC-00397,SRC-INDB,ASC415,Hot fish souffle,,,,
GF-REC-00398,SRC-INDB,ASC416,Hot spinach souffle,,,,
GF-REC-00399,SRC-INDB,ASC417,Plain cream cake,,,,
GF-REC-00400,SRC-INDB,ASC418,Apple cake (Seb ka cake),,,,
GF-REC-00401,SRC-INDB,ASC419,Marble cake,,,,
GF-REC-00402,SRC-INDB,ASC420,Chocolate cake,,,,
GF-REC-00403,SRC-INDB,ASC421,Orange cake,,,,
GF-REC-00404,SRC-INDB,ASC422,Fruit Loaf ,,,,
GF-REC-00405,SRC-INDB,ASC423,Banana cake (Kele ka cake),,,,
GF-REC-00406,SRC-INDB,ASC424,Chocolate chiffon cake,,,,
GF-REC-00407,SRC-INDB,ASC425,Christmas cake,,,,
GF-REC-00408,SRC-INDB,ASC426,Strawberry and vanilla cake with butter icing,,,,
GF-REC-00409,SRC-INDB,ASC427,Eggless cake,,,,
GF-REC-00410,SRC-INDB,ASC428,Sponge cake ,,,,
GF-REC-00411,SRC-INDB,ASC429,Swiss roll,,,,
GF-REC-00412,SRC-INDB,ASC430,Pineapple pastry ,,,,
GF-REC-00413,SRC-INDB,ASC431,Black forest pastry,,,,
GF-REC-00414,SRC-INDB,ASC432,Coconut finger,,,,
GF-REC-00415,SRC-INDB,ASC433,Pineapple cake ,,,,
GF-REC-00416,SRC-INDB,ASC434,Glace icing,,,,
GF-REC-00417,SRC-INDB,ASC436,Royal icing,,,,
GF-REC-00418,SRC-INDB,ASC437,American frosting,,,,
GF-REC-00419,SRC-INDB,ASC438,Gum icing,,,,
GF-REC-00420,SRC-INDB,ASC439,Chocolate walnut cookies (Chocolate aur akhrot ke cookies),,,,
GF-REC-00421,SRC-INDB,ASC440,Chocolate chip cookies,,,,
GF-REC-00422,SRC-INDB,ASC441,Sweet plain biscuit,,,,
GF-REC-00423,SRC-INDB,ASC442,Chocolate biscuit,,,,
GF-REC-00424,SRC-INDB,ASC443,Coconut biscuit (Nariyal ke biscuit),,,,
GF-REC-00425,SRC-INDB,ASC444,Sweet and salty biscuit (Meethay aur namkeen biscuit),,,,
GF-REC-00426,SRC-INDB,ASC445,Peanut biscuit,,,,
GF-REC-00427,SRC-INDB,ASC446,Pin wheel biscuit,,,,
GF-REC-00428,SRC-INDB,ASC447,Saffron biscuit (Kesar biscuit),,,,
GF-REC-00429,SRC-INDB,ASC448,Masala biscuit,,,,
GF-REC-00430,SRC-INDB,ASC449,Ice box cookies,,,,
GF-REC-00431,SRC-INDB,ASC450,Ginger bread man,,,,
GF-REC-00432,SRC-INDB,ASC451,Danish cookies,,,,
GF-REC-00433,SRC-INDB,ASC452,Short bread cookies,,,,
GF-REC-00434,SRC-INDB,ASC453,Coffee biscuit,,,,
GF-REC-00435,SRC-INDB,ASC454,Melting moments,,,,
GF-REC-00436,SRC-INDB,ASC455,Ginger biscuit (Adarak ke biscuit),,,,
GF-REC-00437,SRC-INDB,ASC456,Soyabean muthias,,,,
GF-REC-00438,SRC-INDB,ASC457,Soyabean tikki,,,,
GF-REC-00439,SRC-INDB,ASC458,Soyabean namak paras,,,,
GF-REC-00440,SRC-INDB,ASC459,Peanut burfi (Moongfali ki burfi),,,,
GF-REC-00441,SRC-INDB,ASC460,Spinach peanut namak paras (Palak moongfali namak paras),,,,
GF-REC-00442,SRC-INDB,ASC461,Gram flour and semolina chilla/cheela/savory pancake (Besan suji chilla/cheela),,,,
GF-REC-00443,SRC-INDB,ASC462,Rice moong dal cheela (Chawal aur moong dal ka cheela),,,,
GF-REC-00444,SRC-INDB,ASC463,Split bengal gram sweet rice (Channa dal sweet rice),,,,
GF-REC-00445,SRC-INDB,ASC464,Sweet poori (Meethi poori),,,,
GF-REC-00446,SRC-INDB,ASC465,Wheat flour and moong dal burfi (Atta aur moong dal ki burfi),,,,
GF-REC-00447,SRC-INDB,ASC466,Spinach burfi (Palak burfi),,,,
GF-REC-00448,SRC-INDB,ASC467,Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),,,,
GF-REC-00449,SRC-INDB,ASC468,Sprouted moong daliya ,,,,
GF-REC-00450,SRC-INDB,ASC469,Sprouted moong poha ,,,,
GF-REC-00451,SRC-INDB,ASC470,Pearl millet ladoo (Bajra ladoo),,,,
GF-REC-00452,SRC-INDB,ASC471,Paushtik ladoo,,,,
GF-REC-00453,SRC-INDB,ASC472,Paushtik roti,,,,
GF-REC-00454,SRC-INDB,ASC473,Semolina carrot vada (Suji gajar vada),,,,
GF-REC-00455,SRC-INDB,ASC474,Dhokla,,,,
GF-REC-00456,SRC-INDB,ASC475,Channa murmura premix,,,,
GF-REC-00457,SRC-INDB,ASC476,Cracked wheat and green gram dal premix (Dalia moong dal premix),,,,
GF-REC-00458,SRC-INDB,ASC477,Rice flakes and roasted channa ,,,,
GF-REC-00459,SRC-INDB,ASC479,Spinach soup in milk ,,,,
GF-REC-00460,SRC-INDB,ASC480,Vegetable soup,,,,
GF-REC-00461,SRC-INDB,ASC481,Mashed banana with milk,,,,
GF-REC-00462,SRC-INDB,ASC484,Poha with curd (Poha aur dahi),,,,
GF-REC-00463,SRC-INDB,ASC485,Potato with curd,,,,
GF-REC-00464,SRC-INDB,ASC486,Sweet wheat porridge (Sweet dalia),,,,
GF-REC-00465,SRC-INDB,ASC487,Vegetable khichdi/khichri,,,,
GF-REC-00466,SRC-INDB,ASC489,Moong dal mixture,,,,
GF-REC-00467,SRC-INDB,ASC490,Cracked wheat khichri/khichdi (Dalia khichri/khichdi),,,,
GF-REC-00468,SRC-INDB,ASC492,Stewed apple,,,,
GF-REC-00469,SRC-INDB,ASC493,Lemon squash (Nimbu ka squash),,,,
GF-REC-00470,SRC-INDB,ASC494,Orange squash (Santre ka squash),,,,
GF-REC-00471,SRC-INDB,ASC495,Lichi squash,,,,
GF-REC-00472,SRC-INDB,ASC496,Mango squash (Aam ka squash),,,,
GF-REC-00473,SRC-INDB,ASC497,Pineapple squash (Ananas ka squash),,,,
GF-REC-00474,SRC-INDB,ASC498,Lemon and ginger squash (Nimbu aur adrak ka squash),,,,
GF-REC-00475,SRC-INDB,ASC499,Apple jam (Seb ka murabba),,,,
GF-REC-00476,SRC-INDB,ASC500,Plum jam (Aloo bukhara jam),,,,
GF-REC-00477,SRC-INDB,ASC501,Pineapple jam ,,,,
GF-REC-00478,SRC-INDB,ASC502,Guava jelly (Amrood ki jelly),,,,
GF-REC-00479,SRC-INDB,ASC503,Orange marmalade (Santray ka murabba),,,,
GF-REC-00480,SRC-INDB,ASC504,Carrot murabba (Gajar ka murabba),,,,
GF-REC-00481,SRC-INDB,ASC505,Gooseberry marmalade (Amla murabba),,,,
GF-REC-00482,SRC-INDB,ASC506,Ginger candy (Adrak ki candy),,,,
GF-REC-00483,SRC-INDB,ASC507,Mango pickle (Aam ka achaar),,,,
GF-REC-00484,SRC-INDB,ASC509,Mixed vegetable pickle (Sabziyoon ka achaar),,,,
GF-REC-00485,SRC-INDB,ASC511,Sweet lemon pickle (Neembu ka meetha achaar),,,,
GF-REC-00486,SRC-INDB,ASC512,Plum chutney (Aloo bukhara ki chutney),,,,
GF-REC-00487,SRC-INDB,ASC513,Raw mango chutney (Kachhe aam/Kairi ki chutney),,,,
GF-REC-00488,SRC-INDB,ASC514,Tomato sauce,,,,
GF-REC-00489,SRC-INDB,ASC515,Tomato puree,,,,
GF-REC-00490,SRC-INDB,BFP001,Garam masala,,,,
GF-REC-00491,SRC-INDB,BFP002,Chat masala,,,,
GF-REC-00492,SRC-INDB,BFP003,Kashmiri masala,,,,
GF-REC-00493,SRC-INDB,BFP004,Rasam powder (Rasam masala),,,,
GF-REC-00494,SRC-INDB,BFP005,Sambar powder (Sambar masala),,,,
GF-REC-00495,SRC-INDB,BFP007,Kashmiri tea (Kehwa),,,,
GF-REC-00496,SRC-INDB,BFP008,Steeped hot coffee,,,,
GF-REC-00497,SRC-INDB,BFP011,Hot chocolate,,,,
GF-REC-00498,SRC-INDB,BFP013,Cold coffee (with cream),,,,
GF-REC-00499,SRC-INDB,BFP015,Banana milkshake with ice cream (Kele ka milkshake ice cream ke saath),,,,
GF-REC-00500,SRC-INDB,BFP019,Flavoured milkshake,,,,
GF-REC-00501,SRC-INDB,BFP024,Jal jeera,,,,
GF-REC-00502,SRC-INDB,BFP026,Gingo,,,,
GF-REC-00503,SRC-INDB,BFP027,Mintade,,,,
GF-REC-00504,SRC-INDB,BFP029,Canjee,,,,
GF-REC-00505,SRC-INDB,BFP030,Cauliflower canjee (Phoolgobhi ki canjee),,,,
GF-REC-00506,SRC-INDB,BFP031,Potato canjee (Aloo canjee),,,,
GF-REC-00507,SRC-INDB,BFP036,Vermicelli porridge (Semiya/Seviyan porridge),,,,
GF-REC-00508,SRC-INDB,BFP039,Semolina upma (Suji/Rava upma),,,,
GF-REC-00509,SRC-INDB,BFP040,Vermicelli upma (Semiya/Seviyan upma),,,,
GF-REC-00510,SRC-INDB,BFP041,Rice upma,,,,
GF-REC-00511,SRC-INDB,BFP042,Bread upma,,,,
GF-REC-00512,SRC-INDB,BFP043,Vegetable upma,,,,
GF-REC-00513,SRC-INDB,BFP044,Poha,,,,
GF-REC-00514,SRC-INDB,BFP045,Vegetable poha,,,,
GF-REC-00515,SRC-INDB,BFP046,Moong dal stuffed cheela/chilla (Moong dal ka cheela/chilla),,,,
GF-REC-00516,SRC-INDB,BFP047,Paneer stuffed cheela/chilla,,,,
GF-REC-00517,SRC-INDB,BFP052,Indian style egg bhujia (Anda bhujia (Indian style)),,,,
GF-REC-00518,SRC-INDB,BFP054,French omelette/omlet,,,,
GF-REC-00519,SRC-INDB,BFP055,Puffy omelette/omlet,,,,
GF-REC-00520,SRC-INDB,BFP056,Orange omelette/omlet,,,,
GF-REC-00521,SRC-INDB,BFP057,Cheese and mushroom omelette/omlet,,,,
GF-REC-00522,SRC-INDB,BFP058,Spanish omelette/omlet,,,,
GF-REC-00523,SRC-INDB,BFP059,Mixed stock,,,,
GF-REC-00524,SRC-INDB,BFP060,Meat stock,,,,
GF-REC-00525,SRC-INDB,BFP062,White stock,,,,
GF-REC-00526,SRC-INDB,BFP065,Meat consomme (with mutton),,,,
GF-REC-00527,SRC-INDB,BFP066,Consomme au julienne,,,,
GF-REC-00528,SRC-INDB,BFP067,Consomme au vermicelli,,,,
GF-REC-00529,SRC-INDB,BFP072,Green pea soup (Matar ka soup),,,,
GF-REC-00530,SRC-INDB,BFP073,Spinach soup (Palak ka soup),,,,
GF-REC-00531,SRC-INDB,BFP074,Mixed vegetable soup,,,,
GF-REC-00532,SRC-INDB,BFP075,Cheese soup,,,,
GF-REC-00533,SRC-INDB,BFP076,Mulligatawny soup,,,,
GF-REC-00534,SRC-INDB,BFP079,Cream of carrot soup,,,,
GF-REC-00535,SRC-INDB,BFP080,Cream of broccoli soup,,,,
GF-REC-00536,SRC-INDB,BFP082,Cream of potato soup,,,,
GF-REC-00537,SRC-INDB,BFP087,Almond soup (Badam ka soup),,,,
GF-REC-00538,SRC-INDB,BFP088,Cold cucumber cream soup ,,,,
GF-REC-00539,SRC-INDB,BFP089,Cold tomato soup,,,,
GF-REC-00540,SRC-INDB,BFP090,Chicken stew,,,,
GF-REC-00541,SRC-INDB,BFP091,Veg paneer stew,,,,
GF-REC-00542,SRC-INDB,BFP095,Tartare sauce,,,,
GF-REC-00543,SRC-INDB,BFP096,Barbeque sauce,,,,
GF-REC-00544,SRC-INDB,BFP097,Bread sauce,,,,
GF-REC-00545,SRC-INDB,BFP108,Onion-green chilli parantha/paratha (Pyaaz aur hari mirch ka parantha/paratha),,,,
GF-REC-00546,SRC-INDB,BFP110,Methi parantha/paratha,,,,
GF-REC-00547,SRC-INDB,BFP114,Bathua poori,,,,
GF-REC-00548,SRC-INDB,BFP115,Gram flour poori (Besan poori),,,,
GF-REC-00549,SRC-INDB,BFP116,Beetroot poori (Chukandar ki poori),,,,
GF-REC-00550,SRC-INDB,BFP117,Peas poori (Matar ki poori),,,,
GF-REC-00551,SRC-INDB,BFP118,Peas kachori (Matar kachori),,,,
GF-REC-00552,SRC-INDB,BFP122,Pizza,,,,
GF-REC-00553,SRC-INDB,BFP124,Bacon and mushroom pancake,,,,
GF-REC-00554,SRC-INDB,BFP125,Cheese and tomato pancake,,,,
GF-REC-00555,SRC-INDB,BFP127,Minced meat pancake (with chicken),,,,
GF-REC-00556,SRC-INDB,BFP132,Eggplant/Brinjal rice (Vangi bhat),,,,
GF-REC-00557,SRC-INDB,BFP133,Kashmiri 'tahar',,,,
GF-REC-00558,SRC-INDB,BFP134,Cumin pulao (Jeera/Zeera pulao),,,,
GF-REC-00559,SRC-INDB,BFP136,Peas pulao (Matar pulao),,,,
GF-REC-00560,SRC-INDB,BFP137,Split bengal gram dal and vegetable pulao (Channa dal and vegetable pulao),,,,
GF-REC-00561,SRC-INDB,BFP138,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),,,,
GF-REC-00562,SRC-INDB,BFP141,Mutton pulao,,,,
GF-REC-00563,SRC-INDB,BFP142,Chicken pulao,,,,
GF-REC-00564,SRC-INDB,BFP143,Mexican rice,,,,
GF-REC-00565,SRC-INDB,BFP144,Plain khitchdi (Plain khichri/khichdi),,,,
GF-REC-00566,SRC-INDB,BFP147,Instant idli (with semolina),,,,
GF-REC-00567,SRC-INDB,BFP148,Plain dosa,,,,
GF-REC-00568,SRC-INDB,BFP150,Masala dosa mixed vegetable fillings,,,,
GF-REC-00569,SRC-INDB,BFP151,Masala dosa paneer fillings,,,,
GF-REC-00570,SRC-INDB,BFP152,Uttapam,,,,
GF-REC-00571,SRC-INDB,BFP153,Appam,,,,
GF-REC-00572,SRC-INDB,BFP154,Beans and macaroni,,,,
GF-REC-00573,SRC-INDB,BFP155,Spaghetti bolognese,,,,
GF-REC-00574,SRC-INDB,BFP157,Meat and macaroni casserole,,,,
GF-REC-00575,SRC-INDB,BFP158,Spaghetti with meat balls and tomato sauce,,,,
GF-REC-00576,SRC-INDB,BFP159,Spaghetti with paneer balls and tomato sauce,,,,
GF-REC-00577,SRC-INDB,BFP161,Lasagne with meat sauce,,,,
GF-REC-00578,SRC-INDB,BFP162,Lasagne with vegetables,,,,
GF-REC-00579,SRC-INDB,BFP163,Green chilli sauce,,,,
GF-REC-00580,SRC-INDB,BFP164,Home made plain noodles,,,,
GF-REC-00581,SRC-INDB,BFP165,Home made egg noodles,,,,
GF-REC-00582,SRC-INDB,BFP166,Dal moong,,,,
GF-REC-00583,SRC-INDB,BFP167,Cumin seeds baghar (Jeera baghar/tadka),,,,
GF-REC-00584,SRC-INDB,BFP168,Onion tomato baghar (Pyaaz tamatar ka tadka),,,,
GF-REC-00585,SRC-INDB,BFP169,Mustard seeds baghar (Mustard seed tadka),,,,
GF-REC-00586,SRC-INDB,BFP170,Sour lentils (Khatti dal),,,,
GF-REC-00587,SRC-INDB,BFP171,Urad special dehusked,,,,
GF-REC-00588,SRC-INDB,BFP172,Arhar with spinach (Arhar dal aur palak),,,,
GF-REC-00589,SRC-INDB,BFP174,Moong dal with vadi,,,,
GF-REC-00590,SRC-INDB,BFP176,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),,,,
GF-REC-00591,SRC-INDB,BFP177,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),,,,
GF-REC-00592,SRC-INDB,BFP178,Green gram whole with baghar (Sabut moong dal with tadka),,,,
GF-REC-00593,SRC-INDB,BFP179,Urad sabut special,,,,
GF-REC-00594,SRC-INDB,BFP185,Kabuli channa curry,,,,
GF-REC-00595,SRC-INDB,BFP187,Besan gatte curry,,,,
GF-REC-00596,SRC-INDB,BFP190,Dry masala chops,,,,
GF-REC-00597,SRC-INDB,BFP194,Mutton korma,,,,
GF-REC-00598,SRC-INDB,BFP196,Shahi keema kofta curry,,,,
GF-REC-00599,SRC-INDB,BFP197,Minced meat ball curry,,,,
GF-REC-00600,SRC-INDB,BFP198,Boti kebab,,,,
GF-REC-00601,SRC-INDB,BFP199,Mutton seekh kebab,,,,
GF-REC-00602,SRC-INDB,BFP201,Indian lamb and egg curry (Nargisi kofta),,,,
GF-REC-00603,SRC-INDB,BFP203,Soya chunks sweet and sour (Nutrinugget sweet and sour),,,,
GF-REC-00604,SRC-INDB,BFP204,Soya chunks korma (Nutrinugget korma),,,,
GF-REC-00605,SRC-INDB,BFP205,Mushroom matar,,,,
GF-REC-00606,SRC-INDB,BFP206,Soya chunks and peas (Nutrinugget matar),,,,
GF-REC-00607,SRC-INDB,BFP207,Vegetable yakhni,,,,
GF-REC-00608,SRC-INDB,BFP208,Spinach mushroom (Palak mushroom),,,,
GF-REC-00609,SRC-INDB,BFP210,Vegetarian nargisi kofta curry,,,,
GF-REC-00610,SRC-INDB,BFP212,Roast chicken,,,,
GF-REC-00611,SRC-INDB,BFP214,Shahi chicken masala,,,,
GF-REC-00612,SRC-INDB,BFP216,Tomato chicken,,,,
GF-REC-00613,SRC-INDB,BFP217,Creamy chicken,,,,
GF-REC-00614,SRC-INDB,BFP218,Broccoli chicken ala king,,,,
GF-REC-00615,SRC-INDB,BFP220,Ginger chicken,,,,
GF-REC-00616,SRC-INDB,BFP221,Chicken sweet and sour,,,,
GF-REC-00617,SRC-INDB,BFP222,Chicken korma,,,,
GF-REC-00618,SRC-INDB,BFP223,Bengal fish curry (Bengali machli curry),,,,
GF-REC-00619,SRC-INDB,BFP226,Fish finger,,,,
GF-REC-00620,SRC-INDB,BFP229,Fish in coconut milk (Nariyal ke doodh ke saath machli),,,,
GF-REC-00621,SRC-INDB,BFP230,Prawn curry (with coconut) (Jhinga curry),,,,
GF-REC-00622,SRC-INDB,BFP231,Baked stuffed fish,,,,
GF-REC-00623,SRC-INDB,BFP232,Fish pie,,,,
GF-REC-00624,SRC-INDB,BFP233,Crispy baked fish,,,,
GF-REC-00625,SRC-INDB,BFP234,Fish souffle,,,,
GF-REC-00626,SRC-INDB,BFP239,Potato curry (Aloo ki sabzi),,,,
GF-REC-00627,SRC-INDB,BFP240,Egg curry (Anda curry),,,,
GF-REC-00628,SRC-INDB,BFP241,Vegetable curry with coconut ,,,,
GF-REC-00629,SRC-INDB,BFP242,Curd with potatoes (Dahi aloo),,,,
GF-REC-00630,SRC-INDB,BFP246,Potato kofta curry (Aloo kofta curry),,,,
GF-REC-00631,SRC-INDB,BFP249,Yam kofta curry (Zimikand/Suran kofta curry),,,,
GF-REC-00632,SRC-INDB,BFP250,Jackfruit kofta curry (Kathal ka kofta curry),,,,
GF-REC-00633,SRC-INDB,BFP257,Spinach and potato (Palak aloo),,,,
GF-REC-00634,SRC-INDB,BFP258,Mooli bhujia,,,,
GF-REC-00635,SRC-INDB,BFP259,Bathua bhujia,,,,
GF-REC-00636,SRC-INDB,BFP261,Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),,,,
GF-REC-00637,SRC-INDB,BFP262,Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),,,,
GF-REC-00638,SRC-INDB,BFP263,Dry arbi (Sookhi arbi),,,,
GF-REC-00639,SRC-INDB,BFP264,Masala arbi,,,,
GF-REC-00640,SRC-INDB,BFP266,Peas brinjal bhartha (Matar baingan bhartha),,,,
GF-REC-00641,SRC-INDB,BFP269,Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),,,,
GF-REC-00642,SRC-INDB,BFP270,Crispy okra/Crispy lady's fingers (Karare bhindi),,,,
GF-REC-00643,SRC-INDB,BFP272,Beans foogath,,,,
GF-REC-00644,SRC-INDB,BFP273,Stuffed bittergourd (wet) (Bharwa karele),,,,
GF-REC-00645,SRC-INDB,BFP274,Jackfruit/Kathal (dry),,,,
GF-REC-00646,SRC-INDB,BFP275,Yam fried (Zimikand/Suran fried),,,,
GF-REC-00647,SRC-INDB,BFP276,"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)",,,,
GF-REC-00648,SRC-INDB,BFP277,Vegetable jalfrezi,,,,
GF-REC-00649,SRC-INDB,BFP278,Vegetables stir fry ,,,,
GF-REC-00650,SRC-INDB,BFP279,Broccoli delight,,,,
GF-REC-00651,SRC-INDB,BFP280,Dhansak (vegetarian),,,,
GF-REC-00652,SRC-INDB,BFP282,Cauliflower basket,,,,
GF-REC-00653,SRC-INDB,BFP284,Stuffed bottle gourd (Stuffed ghiya/lauki),,,,
GF-REC-00654,SRC-INDB,BFP286,Ducheese potato,,,,
GF-REC-00655,SRC-INDB,BFP287,Roast potatoes ,,,,
GF-REC-00656,SRC-INDB,BFP288,Stuffed baked potatoes ,,,,
GF-REC-00657,SRC-INDB,BFP289,Potato nests,,,,
GF-REC-00658,SRC-INDB,BFP290,Parsley potato,,,,
GF-REC-00659,SRC-INDB,BFP291,Creamed spinach and mushroom,,,,
GF-REC-00660,SRC-INDB,BFP292,Fricassee of Mushroom,,,,
GF-REC-00661,SRC-INDB,BFP293,Cauliflower au gratin,,,,
GF-REC-00662,SRC-INDB,BFP294,Vegetable and cheese pie,,,,
GF-REC-00663,SRC-INDB,BFP296,Spinach souffle ,,,,
GF-REC-00664,SRC-INDB,BFP299,Beetroot and egg salad (Chukandar aur ande ka salad),,,,
GF-REC-00665,SRC-INDB,BFP300,Sour cream potato salad,,,,
GF-REC-00666,SRC-INDB,BFP301,Tossed green salad,,,,
GF-REC-00667,SRC-INDB,BFP302,Spring basket salad,,,,
GF-REC-00668,SRC-INDB,BFP303,Cucumber and yogurt salad (Kheere aur dahi ka salad),,,,
GF-REC-00669,SRC-INDB,BFP305,Chicken and tomato towers,,,,
GF-REC-00670,SRC-INDB,BFP306,Jellied sunshine fruit salad,,,,
GF-REC-00671,SRC-INDB,BFP307,Tomato aspic,,,,
GF-REC-00672,SRC-INDB,BFP308,Frozen frosty fruit salad (Phalon ka salaad),,,,
GF-REC-00673,SRC-INDB,BFP310,French dressing,,,,
GF-REC-00674,SRC-INDB,BFP312,Mayonnaise without eggs,,,,
GF-REC-00675,SRC-INDB,BFP313,Curd dressing ,,,,
GF-REC-00676,SRC-INDB,BFP316,Carrot raita (Gajar ka raita),,,,
GF-REC-00677,SRC-INDB,BFP318,Pumpkin raita (Kaddu ka raita),,,,
